Promax,Código SAP,Rede Código,CNPJ,Inplant,Rede,CDD,EG DV,Nome,UNB,PDV,Segunda,Terça,Quarta,Quinta,Sexta,Sábado,LAT,LONG,SETOR,LATITUDE,LONGITUDE,Lead Cadastrado,D2,Freq Entrega,Segunda.1,Terça.1,Quarta.1,Quinta.1,Sexta.1,Sábado.1,Entregas Mês,entregas TT,Mix,Vol,Verticalizado ,TT Entrega Cx,Pontuação Entrega,Perfil ,Cx Perfil,Devolução,Corte CDD,Pallet TT Entrega L3M,Pallet Entregue L3M ,Mix Exp Mês,Mix Entregue Mês,Pontuação Mês,HL Entregue,Ponto/hl,Pedído Mínimo (hL),Pedído Mínimo (Pallet),Pedído Mínimo (Pontuação),Pedído Mínimo (CX)
4650,10038449,1985,23014826000105,Renato Bocardi,Rede Tropical,CUI,940070,Tropi Sup Cd Matriz,455,4650,1,1,1,1,1,1,-16.4290911,-54.611671,Sem setor cadastrado,-16.429091,-54.611671,0,Não ,6,0,0,1,0,0,0,19.0,57,1.9717035574815922,80.92473684210536,5.192982456140351,300.9168125721216,1885.546368421055,Toco,336,0.027477172606646318,0.0498167021122073,7.164686013621928,6.400052199406354,37.46236759215025,37.46236759215025,32159.785341452978,1383.9366666666635,23.3,74.0,6.5,1724.2,273.0
4823,10038427,1965,22567308000156,Renato Bocardi,Vieira,CUI,939862,Supermerc Vieira,455,4823,1,0,0,1,0,0,-16.4400376,-54.6517295,Sem setor cadastrado,-16.440038,-54.65173,2,Não ,2,0,0,1,0,0,0,5.699999999999999,17,0.6619829847414799,30.854705882352928,1.9411764705882353,109.33269712384804,740.5129411764702,VUC,252,0.0013600507752289412,0.368348807503861,2.6031594553297155,1.654944243127472,3.7512369135350525,3.7512369135350525,2645.354988798146,110.29000000000006,24.0,19.900000000000002,1.7000000000000002,477.6,71.4
5461,10038426,1965,22567308000237,Renato Bocardi,Vieira,CUI,939854,Supermercado Vieira 4,455,5461,1,0,0,1,0,0,-15.6156245230207,-55.9970941148952,Sem setor cadastrado,-16.482415,-54.589256,2,Não ,2,0,0,0,0,1,0,5.699999999999999,17,0.374868091961625,18.835882352941184,1.2352941176470589,67.62681280356472,323.9771764705884,Van,84,0.0018451422436929666,0.06739327316448578,1.6101622096086838,1.49852361558792,2.124252521115875,2.124252521115875,1708.932209806334,99.36000000000011,17.200000000000003,17.5,1.5,301.00000000000006,63.0
3523,10038450,1965,12393106000181,Renato Bocardi,Vieira,CUI,939790,Vieira Ii Supermerca,455,3523,1,0,0,1,0,1,-16.4641437714994,-54.6768313253239,Sem setor cadastrado,-16.464144,-54.676831,2,Não ,3,0,0,0,1,1,0,5.3999999999999995,16,0.3269880757075051,20.790000000000006,1.4375,74.10849917971522,261.95400000000006,Van,84,0.0029830756118348948,0.009439634439634437,1.7644880757075048,1.7421504851148677,1.7439364037733605,1.7439364037733605,1373.0802927948364,109.5066666666667,12.6,21.0,1.8,264.59999999999997,75.60000000000001
253,10038428,1965,33700493000121,Renato Bocardi,Vieira,CUI,940135,Supermercado Vieira.,455,253,1,0,0,1,0,0,-16.43831454,-54.62788546,Sem setor cadastrado,-16.435873,-54.619675,2,Não ,2,0,1,0,1,1,1,5.699999999999999,17,0.36544732431332744,15.365294117647075,0.9411764705882353,54.878199385865635,239.69858823529435,Van,84,0.0006407945852857535,0.043489912331074576,1.3066237949015618,1.2500264219907067,2.0708681711088555,2.0708681711088555,1290.710829916586,83.2300000000001,15.6,15.2,1.3,237.11999999999998,54.6
24795,10045195,54,93209765054047,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1019473,Atacadao Chapada  .,455,24795,1,1,1,1,1,1,-15.560329,-56.088036,102 - Cuiabá,-15.560329,-56.088036,0,Não ,6,0,0,0,0,1,1,2.0,6,1.7590255864304778,83.89833333333337,5.666666666666667,311.8790746300801,906.1020000000003,Toco,336,0.026921919488877052,0.1187349768569101,7.4256922530971465,6.287394085383217,3.5180511728609556,3.5180511728609556,1544.6136718052478,143.9966666666667,10.799999999999999,72.19999999999999,6.3,779.7599999999998,264.59999999999997
24441,10044946,54,93209765050211,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1016970,Atacadao Rondonopolis,455,24441,1,1,1,1,1,1,-16.4656018,-54.6281405,Sem setor cadastrado,-16.457487,-54.635012,0,Não ,6,1,0,0,0,1,1,1.0,1,0.9195466369379413,72.38999999999999,6.0,290.6209587513935,456.0569999999999,Toco,336,0.19890692282212652,0.0,6.91954663693794,5.91954663693794,0.30651554564598044,0.30651554564598044,125.51811594202898,20.12666666666667,6.3,20.5,6.0,129.15,252.0
7639,10009248,1587,9477652001753,Paulo Augusto Gama da Silva,Comper Varejo,CUI,709298,Comper Jd Itália,455,7639,1,1,1,1,1,1,-15.58924,-56.05961,102 - Cuiabá,-15.58924,-56.05961,1,Não ,6,0,0,0,0,1,0,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
9513,10021764,1587,9477652003101,Paulo Augusto Gama da Silva,Comper Varejo,CUI,754200,Comper Cristo Rei,455,9513,1,1,1,1,1,1,-15.65184,-56.10196,101 - Várzea Grande,-15.65184,-56.10196,1,Não ,6,0,1,0,0,1,1,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
88900,10028028,1587,9477652003705,Paulo Augusto Gama da Silva,Comper Varejo,CUI,829722,Comper Alzira Santana,455,88900,1,1,1,1,1,1,-15.66261,-56.13399,101 - Várzea Grande,-15.66261,-56.13399,1,Não ,6,0,0,0,1,0,0,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
88901,10028027,1587,9477652003888,Paulo Augusto Gama da Silva,Comper Varejo,CUI,829730,Comper Eldorado,455,88901,1,1,1,1,1,1,-15.57758,-56.0763,102 - Cuiabá,-15.57758,-56.0763,1,Não ,6,0,0,0,0,1,0,2.0,2,2.573659334325096,25.110000000000014,0.0,108.09369204165404,3040.8210000000017,VUC,252,0.018564356435643557,0.016726403823178006,2.573659334325096,2.4896292339906476,1.7157728895500641,1.7157728895500641,1956.6848115853554,16.160000000000007,121.1,8.2,2.5,993.0199999999999,105.0
4923,10012548,1587,9477652001400,Paulo Augusto Gama da Silva,Comper Varejo,CUI,690368,Comper Barao,455,4923,1,1,1,1,1,1,-15.60629,-56.1071,102 - Cuiabá,-15.60629,-56.1071,1,Não ,6,0,1,0,0,1,1,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
7556,10009795,1587,9477652001834,Paulo Augusto Gama da Silva,Comper Varejo,CUI,708410,Comper Cd Mt,455,7556,1,1,1,1,1,1,-15.647726,-56.193892,101 - Várzea Grande,-15.647726,-56.193892,1,Não ,6,0,0,0,1,0,0,22.0,66,2.147319143411747,83.91469696969708,5.712121212121212,330.09649493238425,1686.6854090909114,Toco,336,0.07328985336021951,0.017947518854825494,7.859440355532949,7.025599401598306,47.241021155058434,47.241021155058434,33327.7008629812,1664.6233333333357,20.1,76.5,7.1,1537.65,298.2
9506,10021718,1587,9477652003292,Paulo Augusto Gama da Silva,Comper Varejo,CUI,753742,Comper Prainha,455,9506,1,1,1,1,1,1,-15.60682,-56.09774,102 - Cuiabá,-15.60682,-56.09774,1,Não ,6,0,0,0,1,0,0,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
9510,10021766,1587,9477652003373,Paulo Augusto Gama da Silva,Comper Varejo,CUI,754226,Comper Miguel Sutil,455,9510,1,1,1,1,1,1,-15.58448,-56.08818,102 - Cuiabá,-15.58448,-56.08818,1,Não ,6,0,0,0,0,1,0,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
9507,10021711,1587,9477652002725,Paulo Augusto Gama da Silva,Comper Varejo,CUI,753700,Comper Jd Dos Estados,455,9507,1,1,1,1,1,1,-15.64036,-56.17343,101 - Várzea Grande,-15.64036,-56.17343,1,Não ,6,0,0,0,1,0,0,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
9512,10021765,1587,9477652003454,Paulo Augusto Gama da Silva,Comper Varejo,CUI,754218,Comper Coxipo,455,9512,1,1,1,1,1,1,-15.6197333333333,-56.0689066666667,102 - Cuiabá,-15.619733,-56.068907,1,Não ,6,0,0,0,1,0,0,23.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.617248971066975,6.816589272453768,6.460442565374889,5.188898252143932,4675.552089463728,73.31159420289863,63.800000000000004,3.3000000000000003,6.8999999999999995,210.54000000000002,289.79999999999995
24949,10045279,1587,9477652015703,Paulo Augusto Gama da Silva,Comper Varejo,CUI,1020323,Comper Aeroporto,455,24949,1,1,1,1,1,1,-15.654307,-56.1210025,101 - Várzea Grande,-15.65719,-56.144459,0,Não ,6,0,0,0,1,0,0,1.0,1,1.7197968697968695,16.41,0.0,72.23146853146852,1713.204,Van,84,0.016099071207430343,0.0,1.7197968697968695,1.6758408258408255,0.5732656232656231,0.5732656232656231,561.5136779886781,5.383333333333333,104.39999999999999,5.5,1.7000000000000002,574.1999999999999,71.4
4459,10010526,1586,9477652000943,Paulo Augusto Gama da Silva,Fort Atacado,CUI,678236,Fort Coxipo,455,4459,1,1,1,1,1,1,-15.63208,-56.05212,102 - Cuiabá,-15.63208,-56.05212,2,Não ,6,0,0,1,0,1,1,4.0,12,2.8921740867684167,47.048333333333346,1.3333333333333333,177.4713116442735,3378.070333333334,VUC,252,0.06562967734601459,0.001540968507563144,4.225507420101759,3.929495357199167,11.568696347073667,11.568696347073667,12618.570153817134,175.93666666666684,71.8,44.800000000000004,4.0,3216.6400000000003,168.0
9511,10021763,1586,9477652002806,Paulo Augusto Gama da Silva,Fort Atacado,CUI,754196,Fort Atacadista-Miguel Sutil,455,9511,1,1,1,1,1,1,-15.606325,-56.079708333333336,102 - Cuiabá,-15.606325,-56.079708,2,Não ,6,0,1,0,0,0,0,4.3999999999999995,13,2.2346083826721648,49.01923076923082,2.230769230769231,187.54585976453862,2245.0807692307717,VUC,252,0.10116848284787211,0.07670459003530787,4.465377613441399,3.7090347432601405,9.683302991579382,9.683302991579382,8139.29642978268,177.72333333333344,45.800000000000004,41.4,3.8000000000000003,1896.1200000000001,159.60000000000002
16902,10038577,1586,9477652008413,Paulo Augusto Gama da Silva,Fort Atacado,CUI,941344,Fort Chapada,455,16902,1,1,1,1,1,1,-15.5587383,-56.085165,102 - Cuiabá,-15.589865,-56.120888,2,Não ,6,0,0,1,0,1,0,6.3999999999999995,19,2.238576609045309,60.29052631578952,3.4210526315789473,237.70442810621876,1917.2387368421068,VUC,252,0.024212639717119646,0.10378692646134502,5.659629240624259,4.907379223560577,14.177651857286959,14.177651857286959,10582.142995911589,333.71000000000004,31.8,53.2,5.0,1691.7600000000002,210.0
4813,10006032,1586,9477652001087,Paulo Augusto Gama da Silva,Fort Atacado,CUI,686492,Fort Feb,455,4813,1,1,1,1,1,1,-15.6220679,-56.1069815,101 - Várzea Grande,-15.622068,-56.106982,2,Não ,6,0,1,1,0,0,0,5.699999999999999,17,2.0074802303611206,47.13941176470589,2.3529411764705883,183.13769908693175,1998.7110588235296,VUC,252,0.017444330250085644,0.07348665410484544,4.360421406831711,3.9639323056677833,11.375721305379683,11.375721305379683,10297.017277387344,243.25000000000003,42.4,43.1,4.0,1827.44,168.0
25805,10045874,54,93209765055280,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026372,Atacadao Barra Do Garcas,455,25805,1,1,1,1,1,1,-15.678123,-56.117015,101 - Várzea Grande,-15.678123,-56.117015,0,Não ,6,0,0,0,0,1,0,32.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,9.600639091369588,8.259216311764348,2.0831672741087788,1.715148935293055,1550.7155437464148,89.63739583333397,17.3,2.9,8.299999999999999,50.17,348.59999999999997
25797,10045880,54,93209765053822,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026437,Atacadao Miguel Sutil.,455,25797,1,1,1,1,1,1,-15.5783806,-56.1125562,102 - Cuiabá,-15.5996,-56.091862,0,Não ,6,1,1,0,0,0,0,3.7,11,1.575931499487401,61.45090909090907,4.090909090909091,238.00730479665265,1610.013818181818,VUC,252,0.01922249318605652,0.0361707793360554,5.666840590396491,5.2821086556645565,5.77841549812047,5.77841549812047,5459.6678006557495,209.13,26.200000000000003,56.800000000000004,5.3,1488.1600000000003,222.6
25804,10045872,54,93209765057577,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026356,Atacadao Porto.,455,25804,1,1,1,1,1,1,-15.6142608,-56.1032928,101 - Várzea Grande,-15.678123,-56.117015,1,Não ,6,1,0,0,0,0,0,2.4,7,1.1054447375720666,69.82428571428575,5.142857142857143,262.4286789780268,1075.2940000000006,Toco,336,0.0030418844083924808,0.19995089714998865,6.248301880429208,4.763731177380245,2.5793710543348225,2.5793710543348225,1969.8921859290067,128.21,15.4,53.9,4.8,830.06,201.6
25680,10045806,54,93209765053580,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1025570,Atacadao Rondonopolis 2,455,25680,1,1,1,1,1,1,-16.4550435,-54.6648922,102 - Cuiabá,-15.598356,-56.116058,0,Não ,6,0,1,0,0,0,0,1.0,1,0.8494983277591973,323.81000000000006,26.0,1127.6789297658863,485.7150000000001,Carreta,1176,0.0,0.0,26.849498327759196,26.849498327759196,0.2831661092530658,0.2831661092530658,155.17502787068005,107.93666666666668,1.5,40.300000000000004,10.0,60.45,420.0
25809,10045878,54,93209765057305,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026410,Atacadao S J Cd,455,25809,1,1,1,1,1,1,-15.6358437,-56.0293335,102 - Cuiabá,-15.635844,-56.029334,1,Não ,6,1,0,0,0,0,0,16.700000000000003,50,0.30068308802998245,115.81100000000023,10.68,461.18868969725924,335.8519000000007,Bi-Truck,588,0.1012011515452159,0.0694251841362218,10.980683088029977,9.021833334884574,5.011384800499708,5.011384800499708,4551.349402321855,1572.3800000000008,2.9,95.0,9.1,275.5,382.2
25807,10045876,54,93209765057224,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026399,Atacadao Sinop,455,25807,1,1,1,1,1,1,-15.678123,-56.117015,101 - Várzea Grande,-15.678123,-56.117015,0,Não ,6,0,1,0,0,1,0,32.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,9.600639091369588,8.259216311764348,2.0831672741087788,1.715148935293055,1550.7155437464148,89.63739583333397,17.3,2.9,8.299999999999999,50.17,348.59999999999997
25808,10045877,54,93209765056503,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026402,Atacadao Sorriso  .,455,25808,1,1,1,1,1,1,-15.678123,-56.117015,101 - Várzea Grande,-15.678123,-56.117015,3,Não ,6,1,1,1,1,1,1,1.0,1,1.6433078515687212,284.87,23.0,1035.0189297658862,1025.5320000000002,Carreta,1176,0.0,0.0,24.64330785156872,24.64330785156872,0.5477692838562404,0.5477692838562404,333.5914938684504,94.95666666666666,3.6,38.6,10.0,138.96,420.0
25806,10045875,54,93209765056414,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026380,Atacadao Tan Da Serra,455,25806,1,1,1,1,1,1,-15.678123,-56.117015,101 - Várzea Grande,-15.678123,-56.117015,3,Não ,6,0,0,0,1,0,0,2.0,2,1.0255717470934862,162.91,13.0,589.0740133779265,1124.079,Carreta,1176,0.0,0.005524522742618624,14.025571747093489,13.938615225354358,0.6837144980623241,0.6837144980623241,737.1258236449543,108.00666666666666,6.8999999999999995,38.800000000000004,10.0,267.72,420.0
25799,10045873,54,93209765057496,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1026364,Atacadao Tijucal .,455,25799,1,1,1,1,1,1,-15.6378042,-56.0274904,102 - Cuiabá,-15.553945,-56.084571,0,Não ,6,0,0,1,0,0,0,1.4000000000000001,4,0.8155019708552317,63.947500000000005,4.75,233.75108277591974,364.50075,VUC,252,0.0,0.061417569099652056,5.565501970855232,5.0962486064659975,1.0873359611403088,1.0873359611403088,455.66316610925304,80.02666666666669,5.699999999999999,57.300000000000004,5.1,326.60999999999996,214.2
25485,10045626,54,93209765055108,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1023756,Atacadao Jd Dos Estados,455,25485,1,1,1,1,1,1,-15.6378619,-56.1688968,102 - Cuiabá,-15.616893,-56.100159,0,Não ,6,0,0,1,0,0,0,1.7000000000000002,5,0.6579682274247491,65.52200000000002,5.4,254.4346655518395,438.9974000000001,Toco,336,0.0,0.08110253044778849,6.057968227424748,5.509253941710463,1.0966137123745818,1.0966137123745818,664.7304838880926,100.34666666666669,6.699999999999999,60.0,5.6,401.99999999999994,235.2
25486,10045627,54,93209765054128,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1023764,Atacadao Bela Vista,455,25486,1,1,1,1,1,1,-15.578882,-56.0576256,101 - Várzea Grande,-15.67269,-56.094234,0,Não ,6,1,1,0,0,0,0,1.7000000000000002,5,0.6168831024048415,64.77800000000002,5.0,235.90909030100335,252.63420000000008,VUC,252,0.0,0.06604093982524929,5.6168831024048425,5.212825131390349,1.028138504008069,1.028138504008069,386.6018286749482,100.83333333333336,3.9,60.4,5.3,235.56,222.6
25679,10045805,54,93209765054632,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1025562,Atacadao Primavera,455,25679,1,1,1,1,1,1,-15.592346,-56.106638,102 - Cuiabá,-15.592346,-56.106638,3,Não ,6,0,0,1,0,0,0,2.0,2,0.0,166.13500000000002,14.0,588.0,38626.387500000004,0,0,0.0,0.036295783549522974,14.0,13.5,33.33067638574046,27.44238296468888,24811.448699942637,106.73666666666668,232.5,39.6,10.0,9207.0,420.0
25482,10045625,54,93209765054390,Paulo Augusto Gama da Silva,Atacadao S.A.,CUI,1023748,Atacadao L Do Rio Verde,455,25482,1,1,1,1,1,1,-15.65287,-56.122769,101 - Várzea Grande,-15.65287,-56.122769,3,Não ,6,0,1,0,0,0,0,1.0,1,0.8999243510113075,292.83,26.0,1129.796822742475,497.81100000000004,Carreta,1176,0.019851635147842443,0.0,26.899924351011304,26.334448160535114,0.29997478367043584,0.29997478367043584,157.03679925147318,95.71,1.7000000000000002,36.4,10.0,61.88,420.0
25340,10045505,1586,9477652017676,Paulo Augusto Gama da Silva,Fort Atacado,CUI,1022547,Fort Julio Campos,455,25340,1,1,1,1,1,1,-15.6435299,-56.1764256,102 - Cuiabá,-15.617369,-56.059341,2,Não ,6,1,0,0,0,1,0,4.3999999999999995,13,3.066775620063962,49.58000000000003,1.4615384615384615,190.18919142730178,4020.938000000002,VUC,252,0.16982039068303978,0.169361094734229,4.528314081602424,3.228199358804651,13.28936102027717,13.28936102027717,12366.39664093953,152.55333333333337,81.1,35.5,3.3000000000000003,2879.0499999999997,138.60000000000002
25651,10045786,395,6057223055740,Paulo Augusto Gama da Silva,Assai Comercial E Importadora Ltda,CUI,1025376,Assai¦ Santa Rosa,455,25651,1,1,1,1,1,1,-15.5878127,-56.116816,102 - Cuiabá,-15.561106,-56.039483,1,Não ,6,1,0,0,0,0,0,6.699999999999999,20,2.2880797961527812,53.09200000000004,2.95,219.99935143841685,2410.376800000002,VUC,252,0.015421203621743238,0.06804226625480292,5.238079796152775,4.626148237631933,15.253865307685208,15.253865307685208,14187.087351607095,312.55666666666707,45.4,47.4,4.699999999999999,2151.96,197.39999999999998
26371,10046491,2022,14739053001296,Renato Bocardi,Bom Jesus Co,CUI,1032704,Bom Jesus Parque Do Lago,455,26371,1,0,0,0,1,0,-15.6760217,-56.0972333,102 - Cuiabá,-15.559814,-56.081596,0,Não ,2,0,1,0,1,0,0,7.0,21,1.128247056436941,19.20428571428573,0.6190476190476191,73.38637637035151,1288.6075714285726,Van,84,0.040063923885977605,0.3060824716705097,1.7472946754845626,1.1169238509034425,7.897729395058587,7.897729395058587,6012.598671712883,89.69000000000005,67.1,13.799999999999999,1.2000000000000002,925.9799999999999,50.400000000000006
14676,10035505,757,35370064000169,Renato Bocardi,Precito,CUI,911607,Precito Atacadao Cuiaba,455,14676,1,1,1,1,1,1,-56.1195066,-56.1195066,Sem setor cadastrado,-15.62165,-56.119507,0,Não ,6,0,0,0,0,1,0,10.0,30,0.973326682117054,26.05433333333331,1.5,103.87972064891628,779.024566666666,VUC,252,0.05374174886894611,0.04062024231413843,2.4733266821170545,2.117049435841362,9.73326682117054,9.73326682117054,6699.209607358532,224.71666666666658,29.900000000000002,23.400000000000002,2.2,699.6600000000001,92.4
28704,10033806,1308,4240370002796,Paulo Augusto Gama da Silva,Merc Nova Era,CUI,894257,Nova Era Jatuaruna,455,28704,1,1,1,1,1,1,,,Sem setor cadastrado,-8.792265,-63.885403,0,Não ,6,0,0,0,0,1,0,4.3999999999999995,13,0.012338798325420399,0.14769230769230776,0.0,0.5182295296676568,0.0,Van,84,0.0,0.12499999999999996,0.012338798325420399,0.0,0.05346812607682173,0.05346812607682173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,10006379,806,63960022331,Maria Carolina Melo Veloso,Sams Clube,GAM,676160,Sams Aguas Claras,39,84,0,1,0,0,0,0,-15.8332437,-48.0407443,113 - AGUAS CLARAS,-15.833244,-48.040744,0,Não,1,0,1,0,0,0,0,3.0,9,2.8599537927087106,38.04777777777778,1.1111111111111112,166.78472596043252,3043.8222222222225,VUC,252,0.046418530741963074,0.0,3.971064903819822,3.793663803654747,8.579861378126132,8.579861378126132,8726.130203885501,109.08000000000003,80.0,36.5,3.8000000000000003,2920.0,159.60000000000002
85,10009401,806,63960015718,Maria Carolina Melo Veloso,Sams Clube,GAM,662151,Sams Asa Norte,39,85,0,1,0,0,0,0,-15.7336188,-47.9010516,128 - ASA NORTE,-15.733619,-47.901052,0,Não,1,0,1,0,0,0,0,3.0,9,2.9087845122058376,46.05111111111114,1.8888888888888888,201.50228284597853,3011.7426666666684,VUC,252,0.009720564231247102,0.0,4.797673401094728,4.756414659835986,8.726353536617513,8.726353536617513,8940.662555186193,136.8233333333334,65.39999999999999,46.1,4.8,3014.9399999999996,201.6
